# idõpont	kulcs	blokk	D [mikro Sv]	exp [h]
   9:17		D0202	1379	6.980		142.5
   9:21		D0203	1380	11.20		142.5
   9:24		D0201	1381	8.98		142.6
   9:26		D0202	1382	0.00		
   9:27		D0203	1383	2.43	
   9:29		D0201	1384	0.00
   9:31		D0202	1385	1.09
   9:32		D0203	1386	1.93
   9:33		D0201	1387	0.36	
