# idõpont	kulcs	blokk	D [mikro Sv]	exp [h]
   10:40	D0201	1388	2800		1.1
   10:41	D0203	1389	2.42		1.1
   10:42	D0202	1390	12.4		1.1
   10:44	D0201	1391	0.52		
   10:45	D0203	1392	1.96	
   10:46	D0202	1393	0.00
   10:48	D0201	1394	0.23
   10:49	D0203	1395	2.08
   10:51	D0202	1396	0.00	
